".\VolumeSampling.exe -i .\model1.obj -o model1.vtk --viscosity 0.05 -r 0.03 -s "0.74 0.74 0.74""
"id","Points:0","Points:1","Points:2"
699,-0.121429,0.0253681,-0.435374
700,-0.0722577,0.0266853,-0.434754
701,-0.0245921,0.0197005,-0.436074
702,0.0241027,0.0227913,-0.441493
703,0.0745036,0.0174486,-0.443164
704,0.11975,0.0205928,-0.440835
705,0.168841,0.0202579,-0.443428
706,0.224749,0.0192797,-0.435857
707,0.283153,0.0166792,-0.443671
708,0.319137,-0.000176814,-0.469165
709,0.363357,0.0165436,-0.481608
710,0.404217,0.0161626,-0.472278
711,0.45013,0.0157922,-0.488548
712,0.475,0.0165681,-0.452018
713,-0.546183,0.0590926,-0.469762
714,-0.485489,0.0612317,-0.449577
715,-0.420283,0.0637273,-0.454819
716,-0.360342,0.0672465,-0.448059
717,-0.300455,0.0683809,-0.442437
718,-0.239618,0.0747838,-0.445125
719,-0.180599,0.0741081,-0.457826
720,-0.119431,0.0705274,-0.475
721,-0.0838348,0.0686146,-0.475
722,-0.04571,0.0678313,-0.475
723,-0.00470462,0.0628313,-0.475
724,0.050871,0.0484513,-0.475549
725,0.0804311,0.0788314,-0.475008
726,0.130402,0.069805,-0.455188
727,0.186777,0.0658513,-0.460727
728,0.254783,0.0414603,-0.47709
729,0.289517,0.0592575,-0.491972
730,0.344812,0.0665273,-0.512564
731,0.389898,0.0561262,-0.508679
732,0.435014,0.0584474,-0.514443
733,0.475,0.0572699,-0.475342
734,-0.552219,0.101034,-0.442765
735,-0.508732,0.107458,-0.435083
736,-0.446455,0.1044,-0.435559
737,-0.387114,0.108901,-0.434483
738,-0.329789,0.109389,-0.432701
739,-0.276165,0.1146,-0.437515
740,-0.221605,0.119267,-0.43841
741,-0.170902,0.119619,-0.437032
742,-0.12343,0.104617,-0.43806
743,-0.0727451,0.102261,-0.439092
744,-0.021776,0.100918,-0.439391
745,0.0283669,0.10547,-0.436464
746,0.0778273,0.103272,-0.435195
747,0.114888,0.11938,-0.469558
748,0.165937,0.110918,-0.446167
749,0.218062,0.103099,-0.442881
750,0.272583,0.100142,-0.444535
751,0.328062,0.0896063,-0.444047
752,0.364342,0.0984163,-0.481383
753,0.40617,0.0960103,-0.470069
754,0.450889,0.0988368,-0.48981
755,0.475,0.0980321,-0.452294
756,-0.546213,0.143114,-0.470104
757,-0.481553,0.150892,-0.458391
758,-0.416757,0.153095,-0.45704
759,-0.345041,0.160506,-0.447048
760,-0.266614,0.151031,-0.475
761,-0.229491,0.147978,-0.475
762,-0.188774,0.149015,-0.475
763,-0.144086,0.1505,-0.475
764,-0.0970879,0.150739,-0.475
765,-0.0500602,0.149948,-0.475
766,-0.00580008,0.151124,-0.475
767,0.0397113,0.151922,-0.475
768,0.0842036,0.150795,-0.475
769,0.126715,0.159342,-0.474967
770,0.173193,0.156396,-0.485241
771,0.232741,0.148644,-0.452203
772,0.330198,0.13953,-0.480893
773,0.352292,0.135172,-0.518982
774,0.392268,0.136857,-0.502941
775,0.436163,0.143597,-0.513791
776,0.475,0.137873,-0.474345
777,-0.54842,0.183184,-0.442915
778,-0.506785,0.196982,-0.438666
779,-0.444657,0.194375,-0.442573
780,-0.384661,0.194303,-0.439881
781,-0.324729,0.205272,-0.442311
782,-0.276617,0.189373,-0.439708
783,-0.225436,0.187313,-0.440607
784,-0.174046,0.189014,-0.439526
785,-0.123818,0.18975,-0.439337
786,-0.074458,0.18944,-0.438634
787,-0.0251032,0.188593,-0.438394
788,0.024257,0.187339,-0.438359
789,0.0743313,0.186275,-0.438789
790,0.124898,0.188367,-0.4381
791,0.175334,0.184087,-0.438893
792,0.214225,0.198974,-0.459327
793,0.265603,0.187723,-0.446045
794,0.313654,0.184375,-0.443949
795,0.368265,0.171521,-0.45191
796,0.41265,0.182176,-0.474328
797,0.472839,0.178366,-0.484377
798,0.475,0.184391,-0.445644
799,-0.513193,0.227733,-0.481455
800,-0.453191,0.232066,-0.475
801,-0.394174,0.230177,-0.475
802,-0.343848,0.230132,-0.475
803,-0.292901,0.230812,-0.475
804,-0.241583,0.231519,-0.475
805,-0.192763,0.230442,-0.475
806,-0.145155,0.229366,-0.475
807,-0.0974242,0.229031,-0.475
808,-0.0502775,0.229596,-0.475
809,-0.00333135,0.230213,-0.475
810,0.0434358,0.230522,-0.475
811,0.0880052,0.233996,-0.475
812,0.135627,0.234461,-0.475
813,0.180284,0.23149,-0.475
814,0.220533,0.241633,-0.475
815,0.268212,0.240503,-0.481973
816,0.348882,0.222016,-0.455132
817,0.390815,0.220626,-0.505778
818,0.43653,0.21924,-0.510979
819,0.475,0.223073,-0.474015
820,-0.53736,0.270737,-0.413663
821,-0.512278,0.258525,-0.448168
822,-0.440961,0.265502,-0.449015
823,-0.383011,0.269964,-0.442478
824,-0.328168,0.272012,-0.44127
825,-0.27557,0.27399,-0.441108
826,-0.224579,0.274653,-0.440294
827,-0.17421,0.274859,-0.440195
828,-0.12449,0.275505,-0.440378
829,-0.07534,0.275831,-0.440242
830,-0.0265282,0.275353,-0.439885
831,0.022163,0.27476,-0.439464
832,0.0710214,0.273381,-0.438647
833,0.12001,0.272275,-0.438475
834,0.169529,0.26942,-0.438976
835,0.22042,0.274264,-0.43762
836,0.268551,0.262402,-0.434378
837,0.314164,0.268734,-0.453111
838,0.363564,0.270986,-0.444361
839,0.413704,0.258313,-0.46881
840,0.46785,0.263497,-0.484736
841,0.475,0.263665,-0.443141
842,-0.512424,0.312138,-0.477842
843,-0.442508,0.308027,-0.475
844,-0.390353,0.310027,-0.475
845,-0.341673,0.311229,-0.475
846,-0.292238,0.310183,-0.475
847,-0.242358,0.309958,-0.475
848,-0.193318,0.310158,-0.475
849,-0.144508,0.30974,-0.475
850,-0.0970018,0.310301,-0.475
851,-0.0503391,0.31044,-0.475
852,-0.00274769,0.310409,-0.475
853,0.0441495,0.311584,-0.475
854,0.09164,0.312282,-0.475
855,0.138633,0.313146,-0.475
856,0.183408,0.317125,-0.475
857,0.231018,0.316599,-0.475
858,0.279165,0.313693,-0.441041
859,0.325311,0.321291,-0.475217
860,0.394644,0.310953,-0.455671
861,0.431614,0.298825,-0.510412
862,0.475,0.303983,-0.473362
863,-0.537015,0.353507,-0.441357
864,-0.500499,0.339725,-0.439488
865,-0.438046,0.348954,-0.449107
866,-0.380847,0.350604,-0.443295
867,-0.327046,0.356151,-0.442822
868,-0.27515,0.359308,-0.442876
869,-0.223793,0.359993,-0.443361
870,-0.173001,0.359853,-0.442775
871,-0.123698,0.36194,-0.443077
872,-0.0754241,0.361748,-0.441695
873,-0.0273928,0.362532,-0.443282
874,0.0213608,0.36137,-0.442079
875,0.0700795,0.360598,-0.441363
876,0.119098,0.360588,-0.440818
877,0.167674,0.358789,-0.438992
878,0.217641,0.354671,-0.439164
879,0.265457,0.365898,-0.437921
880,0.316879,0.358829,-0.435682
881,0.36212,0.357424,-0.452149
882,0.410918,0.355664,-0.443216
883,0.476199,0.342711,-0.483696
884,0.475,0.347887,-0.441768
885,-0.492322,0.383792,-0.476008
886,-0.444098,0.386819,-0.475058
887,-0.390289,0.393425,-0.475
888,-0.340922,0.395798,-0.475
889,-0.29442,0.393783,-0.475
890,-0.244427,0.39192,-0.475
891,-0.193067,0.391253,-0.475
892,-0.143385,0.394186,-0.475
893,-0.0979939,0.394937,-0.475
894,-0.0491096,0.395323,-0.475
895,-0.00384643,0.394358,-0.475
896,0.0451162,0.393541,-0.475
897,0.0940132,0.394486,-0.475
898,0.138437,0.396809,-0.475
899,0.187009,0.397038,-0.475
900,0.231635,0.397288,-0.475
901,0.27855,0.396083,-0.475
902,0.327979,0.389549,-0.475
903,0.365106,0.402981,-0.475
904,0.419751,0.400733,-0.45776
905,0.474771,0.386436,-0.474431
906,-0.48761,0.417768,-0.440212
907,-0.472247,0.459534,-0.436197
908,-0.42533,0.42096,-0.455028
909,-0.373069,0.425283,-0.442247
910,-0.32029,0.434067,-0.433531
911,-0.270865,0.422331,-0.443329
912,-0.220468,0.433621,-0.436479
913,-0.170819,0.421441,-0.44499
914,-0.121881,0.438982,-0.429686
915,-0.0743854,0.423035,-0.444979
916,-0.0273581,0.440203,-0.428063
917,0.0207313,0.424285,-0.441812
918,0.070888,0.423684,-0.442196
919,0.118194,0.440812,-0.426796
920,0.164792,0.423413,-0.443622
921,0.212473,0.439779,-0.426924
922,0.26225,0.424485,-0.439611
923,0.313641,0.42534,-0.436658
924,0.362868,0.435975,-0.428062
925,0.414361,0.440266,-0.422194
926,0.475066,0.444508,-0.425034
927,0.475085,0.425399,-0.464458
928,-0.479394,0.462957,-0.471316
929,-0.439967,0.469922,-0.466374
930,-0.386704,0.471284,-0.464392
931,-0.33824,0.470429,-0.466069
932,-0.291369,0.470137,-0.466417
933,-0.247523,0.475,-0.438732
934,-0.191052,0.475,-0.438598
935,-0.143958,0.470137,-0.466963
936,-0.098513,0.470075,-0.467418
937,-0.0475602,0.470063,-0.467549
938,-0.00294828,0.469982,-0.467211
939,0.0457816,0.475,-0.437913
940,0.0936399,0.470148,-0.466984
941,0.137886,0.470329,-0.467095
942,0.188101,0.470455,-0.466748
943,0.23299,0.470606,-0.466056
944,0.278847,0.475,-0.438362
945,0.32783,0.475,-0.436605
946,0.379378,0.471144,-0.464347
947,0.428256,0.474873,-0.441911
948,0.475682,0.478094,-0.448465
949,0.490766,0.517066,-0.430841
950,-0.506199,-0.482148,-0.383191
951,-0.465385,-0.496202,-0.38266
952,-0.420065,-0.491054,-0.388455
953,-0.367529,-0.474711,-0.390958
954,-0.322297,-0.475,-0.395848
955,-0.271132,-0.475,-0.390408
956,-0.219092,-0.475,-0.393252
957,-0.167642,-0.475,-0.399342
958,-0.122689,-0.475,-0.40628
959,-0.0715454,-0.475,-0.405176
960,-0.0233226,-0.475,-0.40551
961,0.024944,-0.475,-0.405952
962,0.0721116,-0.475,-0.405913
963,0.120061,-0.475,-0.405431
964,0.167701,-0.475,-0.405148
965,0.215555,-0.475,-0.404692
966,0.263823,-0.475,-0.403798
967,0.312407,-0.475,-0.403221
968,0.360753,-0.475,-0.402054
969,0.407651,-0.475,-0.399689
970,0.475604,-0.474656,-0.397424
971,0.51541,-0.479692,-0.376352
972,-0.515578,-0.441175,-0.414457
973,-0.457247,-0.458315,-0.409955
974,-0.402335,-0.455097,-0.414816
975,-0.346665,-0.440071,-0.417198
976,-0.290952,-0.467414,-0.42534
977,-0.242833,-0.475,-0.426864
978,-0.193562,-0.475,-0.430417
979,-0.149694,-0.44878,-0.43681
980,-0.0979907,-0.454831,-0.436821
981,-0.0489479,-0.450496,-0.437551
982,-0.000263028,-0.448465,-0.43777
983,0.0474767,-0.444864,-0.43824
984,0.0956165,-0.44499,-0.437434
985,0.143641,-0.4437,-0.437285
986,0.191722,-0.443285,-0.436924
987,0.240197,-0.443646,-0.435987
988,0.28935,-0.444286,-0.434965
989,0.339803,-0.443768,-0.433673
990,0.393501,-0.446838,-0.430887
991,0.443493,-0.475054,-0.426904
992,0.487004,-0.440108,-0.42137
993,-0.530582,-0.399657,-0.387149
994,-0.484875,-0.406144,-0.387678
995,-0.430931,-0.40779,-0.38655
996,-0.380169,-0.407136,-0.392601
997,-0.326219,-0.404467,-0.391794
998,-0.273758,-0.410523,-0.4029
999,-0.224554,-0.410075,-0.402885
1000,-0.173017,-0.411519,-0.406548
1001,-0.121033,-0.41001,-0.404153
1002,-0.0723624,-0.409053,-0.406495
1003,-0.0235745,-0.406059,-0.407893
1004,0.0247766,-0.40379,-0.410985
1005,0.0727467,-0.401657,-0.411191
1006,0.120456,-0.400574,-0.411751
1007,0.168603,-0.400237,-0.411617
1008,0.216876,-0.399945,-0.410754
1009,0.26528,-0.400019,-0.410058
1010,0.314376,-0.400757,-0.408719
1011,0.364331,-0.402188,-0.408073
1012,0.416071,-0.40925,-0.404721
1013,0.47038,-0.410648,-0.402742
1014,0.488049,-0.392078,-0.374321
1015,-0.524897,-0.356801,-0.41688
1016,-0.462452,-0.362496,-0.413246
1017,-0.40398,-0.36588,-0.416945
1018,-0.35215,-0.367071,-0.42139
1019,-0.298985,-0.365228,-0.410538
1020,-0.249775,-0.368786,-0.421026
1021,-0.198394,-0.372382,-0.425105
1022,-0.146384,-0.372923,-0.425164
1023,-0.0940837,-0.370331,-0.42889
1024,-0.0453492,-0.367217,-0.433332
1025,0.00297026,-0.364111,-0.436511
1026,0.0502133,-0.360835,-0.440235
1027,0.0970881,-0.358881,-0.441494
1028,0.144988,-0.359022,-0.440763
1029,0.192829,-0.358225,-0.440242
1030,0.239831,-0.357168,-0.440001
1031,0.287277,-0.357625,-0.438487
1032,0.334796,-0.358007,-0.437549
1033,0.382142,-0.359322,-0.432704
1034,0.431103,-0.364432,-0.438124
1035,0.475,-0.357679,-0.416134
1036,-0.538895,-0.316156,-0.389249
1037,-0.49354,-0.319331,-0.387054
1038,-0.435268,-0.321935,-0.387648
1039,-0.380264,-0.324923,-0.388306
1040,-0.327824,-0.324961,-0.391619
1041,-0.273171,-0.324823,-0.392842
1042,-0.221437,-0.326602,-0.393832
1043,-0.171426,-0.327933,-0.399676
1044,-0.122187,-0.328442,-0.400143
1045,-0.0738268,-0.328418,-0.400945
1046,-0.0236669,-0.329525,-0.407036
1047,0.0252685,-0.327993,-0.407711
1048,0.0740524,-0.32503,-0.407747
1049,0.122835,-0.323822,-0.40942
1050,0.170567,-0.320588,-0.411649
1051,0.217417,-0.318806,-0.412671
1052,0.264211,-0.318413,-0.412373
1053,0.31004,-0.317723,-0.412055
1054,0.355316,-0.317581,-0.411563
1055,0.39888,-0.319079,-0.407043
1056,0.442638,-0.324592,-0.411985
1057,0.475,-0.310887,-0.392094
1058,-0.531022,-0.275254,-0.415309
1059,-0.464219,-0.28194,-0.41615
1060,-0.411981,-0.282684,-0.413277
1061,-0.356583,-0.28565,-0.416521
1062,-0.30093,-0.288156,-0.417422
1063,-0.246386,-0.287223,-0.417989
1064,-0.194682,-0.284149,-0.412098
1065,-0.144743,-0.283729,-0.40891
1066,-0.100344,-0.288559,-0.422094
1067,-0.0475939,-0.291731,-0.417238
1068,0.002242,-0.290757,-0.419945
1069,0.0521233,-0.295833,-0.439161
1070,0.10058,-0.290336,-0.437074
1071,0.148322,-0.287747,-0.443093
1072,0.195079,-0.281879,-0.44384
1073,0.242809,-0.280079,-0.443138
1074,0.288593,-0.277028,-0.443161
1075,0.335038,-0.276881,-0.442653
1076,0.381634,-0.277173,-0.439486
1077,0.430123,-0.280122,-0.443583
1078,0.475,-0.274626,-0.421554
1079,-0.542971,-0.234224,-0.389557
1080,-0.497135,-0.235516,-0.389105
1081,-0.439052,-0.238673,-0.3874
1082,-0.38177,-0.24118,-0.387156
1083,-0.327033,-0.243196,-0.3894
1084,-0.274701,-0.242509,-0.388004
1085,-0.22366,-0.242054,-0.392107
1086,-0.172439,-0.240466,-0.392203
1087,-0.121158,-0.240687,-0.390619
1088,-0.0732551,-0.243084,-0.39327
1089,-0.0250369,-0.242166,-0.387916
1090,0.0244095,-0.241694,-0.390798
1091,0.0739721,-0.246798,-0.391451
1092,0.123874,-0.24543,-0.395383
1093,0.171617,-0.24826,-0.412554
1094,0.220371,-0.245974,-0.409612
1095,0.266145,-0.238947,-0.4129
1096,0.31179,-0.237363,-0.413809
1097,0.356709,-0.23597,-0.41465
1098,0.40036,-0.237093,-0.410347
1099,0.445573,-0.239099,-0.418517
1100,0.475,-0.227249,-0.392225
1101,-0.532488,-0.194189,-0.414505
1102,-0.475072,-0.198022,-0.416972
1103,-0.411484,-0.198708,-0.404431
1104,-0.353729,-0.198744,-0.401094
1105,-0.300267,-0.198471,-0.401037
1106,-0.248567,-0.202696,-0.414541
1107,-0.198669,-0.203825,-0.418388
1108,-0.146418,-0.201539,-0.411347
1109,-0.0977463,-0.197327,-0.409684
1110,-0.0488297,-0.197768,-0.406895
1111,0.0015319,-0.198396,-0.415834
1112,0.0489173,-0.200672,-0.414307
1113,0.100675,-0.199997,-0.417057
1114,0.150713,-0.206226,-0.405189
1115,0.203573,-0.199174,-0.408563
1116,0.247229,-0.199511,-0.438649
1117,0.293665,-0.197652,-0.442458
1118,0.33836,-0.193668,-0.443747
1119,0.383243,-0.193693,-0.440877
1120,0.430729,-0.194579,-0.446405
1121,0.475,-0.191228,-0.421005
1122,-0.546374,-0.15123,-0.388416
1123,-0.500038,-0.152011,-0.386535
1124,-0.440446,-0.155356,-0.387299
1125,-0.383264,-0.154215,-0.385086
1126,-0.328297,-0.153916,-0.383773
1127,-0.274361,-0.155545,-0.383827
1128,-0.223497,-0.157116,-0.386408
1129,-0.173452,-0.15558,-0.383843
1130,-0.123376,-0.155171,-0.390975
1131,-0.0738334,-0.153362,-0.390101
1132,-0.0242665,-0.15456,-0.38817
1133,0.0242043,-0.154228,-0.387617
1134,0.0736869,-0.153742,-0.384576
1135,0.123339,-0.154421,-0.384553
1136,0.17589,-0.153557,-0.387532
1137,0.223819,-0.154837,-0.402614
1138,0.268014,-0.160024,-0.41489
1139,0.312972,-0.152862,-0.413504
1140,0.357506,-0.151464,-0.416769
1141,0.401089,-0.152781,-0.412318
1142,0.447522,-0.152891,-0.421457
1143,0.475,-0.148158,-0.392228
1144,-0.537883,-0.11122,-0.414712
1145,-0.469626,-0.11028,-0.403651
1146,-0.411691,-0.111798,-0.403629
1147,-0.35514,-0.111081,-0.402461
1148,-0.30069,-0.110854,-0.400423
1149,-0.248759,-0.110957,-0.399712
1150,-0.197674,-0.112437,-0.404331
1151,-0.146335,-0.114068,-0.412377
1152,-0.0981825,-0.115272,-0.417344
1153,-0.0480651,-0.111824,-0.410029
1154,0.000390237,-0.109275,-0.407761
1155,0.0490976,-0.106336,-0.414453
1156,0.0987101,-0.111319,-0.412039
1157,0.148522,-0.111636,-0.410861
1158,0.202051,-0.111219,-0.413469
1159,0.251937,-0.11763,-0.420436
1160,0.293899,-0.113676,-0.442637
1161,0.338484,-0.109443,-0.447016
1162,0.383714,-0.110086,-0.442452
1163,0.430563,-0.10981,-0.449026
1164,0.475,-0.10888,-0.42098
1165,-0.549581,-0.0689524,-0.387027
1166,-0.503199,-0.0667507,-0.386759
1167,-0.440902,-0.067922,-0.387109
1168,-0.383714,-0.0684959,-0.385886
1169,-0.328915,-0.068131,-0.384149
1170,-0.275404,-0.0680002,-0.383045
1171,-0.222551,-0.0689829,-0.382881
1172,-0.171109,-0.0698019,-0.383093
1173,-0.12208,-0.0691859,-0.386828
1174,-0.0735228,-0.0678029,-0.384208
1175,-0.0249645,-0.0658218,-0.391726
1176,0.0235635,-0.0658251,-0.390325
1177,0.0731569,-0.0670419,-0.388862
1178,0.122066,-0.066577,-0.388163
1179,0.171875,-0.068067,-0.387396
1180,0.222351,-0.0682378,-0.390825
1181,0.272262,-0.0714885,-0.403654
1182,0.314797,-0.0737231,-0.415776
1183,0.359468,-0.0702904,-0.414318
1184,0.402213,-0.0678904,-0.415369
1185,0.44919,-0.0692573,-0.423
1186,0.475,-0.0653445,-0.392956
1187,-0.540091,-0.0248448,-0.413604
1188,-0.472413,-0.0230097,-0.405135
1189,-0.41348,-0.0238319,-0.404923
1190,-0.355609,-0.0247646,-0.402085
1191,-0.300476,-0.0248442,-0.400308
1192,-0.247697,-0.0251177,-0.398683
1193,-0.197141,-0.0253993,-0.39821
1194,-0.146869,-0.0226046,-0.399888
1195,-0.0971576,-0.0229173,-0.402307
1196,-0.0457392,-0.0230663,-0.412526
1197,-0.00108685,-0.0244337,-0.420748
1198,0.0477171,-0.0223468,-0.408625
1199,0.0963299,-0.0233858,-0.413918
1200,0.145579,-0.024024,-0.415825
1201,0.198148,-0.0244313,-0.404265
1202,0.252023,-0.0250158,-0.409378
1203,0.296805,-0.0348931,-0.4376
1204,0.342324,-0.0308665,-0.441351
1205,0.385231,-0.0251346,-0.445512
1206,0.431568,-0.0264493,-0.450259
1207,0.475,-0.0258224,-0.421054
1208,-0.551375,0.0166963,-0.388137
1209,-0.504662,0.0197673,-0.388244
1210,-0.443071,0.0189948,-0.38846
1211,-0.384054,0.0176976,-0.386623
1212,-0.328404,0.0176526,-0.384717
1213,-0.274522,0.0184539,-0.383664
1214,-0.222651,0.0202513,-0.38401
1215,-0.172475,0.0217153,-0.384054
1216,-0.122479,0.0221175,-0.387104
1217,-0.0731524,0.0206255,-0.387764
1218,-0.0238937,0.0197404,-0.388817
1219,0.0237339,0.0194518,-0.390742
1220,0.0725017,0.0200073,-0.392675
1221,0.120574,0.0188541,-0.391976
1222,0.168836,0.0193311,-0.391973
1223,0.220392,0.0190043,-0.388076
1224,0.269425,0.0191887,-0.394341
1225,0.316622,0.0111836,-0.406544
1226,0.360471,0.0134593,-0.416304
1227,0.403043,0.0160225,-0.415223
1228,0.450549,0.0142326,-0.423724
1229,0.475,0.0173244,-0.393011
1230,-0.540662,0.0605369,-0.416282
1231,-0.467643,0.0614014,-0.406021
1232,-0.411229,0.0616206,-0.406674
1233,-0.354814,0.0604946,-0.403366
1234,-0.301021,0.0611789,-0.400266
1235,-0.249452,0.0627701,-0.403023
1236,-0.197305,0.0651649,-0.407623
1237,-0.147127,0.0661591,-0.41382
1238,-0.0979836,0.0648936,-0.416285
1239,-0.0465637,0.0636186,-0.415847
1240,0.00298888,0.0617773,-0.420581
1241,0.0493289,0.0610934,-0.413257
1242,0.0956496,0.0610463,-0.420746
1243,0.146822,0.0627693,-0.413059
1244,0.195572,0.0606452,-0.411533
1245,0.24734,0.0600515,-0.420746
1246,0.296116,0.0579961,-0.425258
1247,0.338856,0.0447765,-0.447647
1248,0.383502,0.0573177,-0.444376
1249,0.43161,0.056367,-0.45023
1250,0.475,0.0570336,-0.420781
1251,-0.552395,0.105556,-0.387572
1252,-0.507705,0.0993232,-0.39071
1253,-0.440926,0.101708,-0.387997
1254,-0.382873,0.100348,-0.387161
1255,-0.326455,0.104013,-0.385892
1256,-0.274343,0.106663,-0.388654
1257,-0.22329,0.106378,-0.390038
1258,-0.173065,0.105896,-0.389264
1259,-0.123001,0.106442,-0.388731
1260,-0.0736725,0.105894,-0.389894
1261,-0.0247867,0.105315,-0.390442
1262,0.023712,0.104202,-0.389152
1263,0.0728897,0.104089,-0.38813
1264,0.121069,0.10348,-0.400154
1265,0.168889,0.103995,-0.394224
1266,0.217297,0.102159,-0.392981
1267,0.266785,0.100084,-0.393498
1268,0.314186,0.100898,-0.397726
1269,0.362044,0.0935975,-0.411589
1270,0.405294,0.0968028,-0.41233
1271,0.453206,0.0982367,-0.423521
1272,0.475,0.100497,-0.391717
1273,-0.542319,0.144253,-0.415581
1274,-0.462392,0.143177,-0.410462
1275,-0.407755,0.14433,-0.409101
1276,-0.354845,0.14427,-0.404399
1277,-0.301126,0.150798,-0.417135
1278,-0.250055,0.150457,-0.414769
1279,-0.196826,0.15178,-0.412749
1280,-0.143656,0.150095,-0.415835
1281,-0.0964152,0.146301,-0.42131
1282,-0.048787,0.145142,-0.423033
1283,-0.0011336,0.145749,-0.420261
1284,0.0487083,0.146242,-0.419026
1285,0.0980918,0.145015,-0.419631
1286,0.145138,0.144263,-0.421427
1287,0.194149,0.143951,-0.421622
1288,0.245349,0.143426,-0.411057
1289,0.292348,0.141459,-0.425316
1290,0.340895,0.137386,-0.427188
1291,0.388255,0.133253,-0.440409
1292,0.43299,0.140917,-0.451639
1293,0.475,0.140659,-0.420196
1294,-0.543069,0.186459,-0.390568
1295,-0.503756,0.169602,-0.39647
1296,-0.437182,0.181978,-0.396743
1297,-0.379128,0.186712,-0.393063
1298,-0.325743,0.188466,-0.39233
1299,-0.273594,0.190153,-0.38995
1300,-0.22231,0.19142,-0.390398
1301,-0.171464,0.1913,-0.389915
1302,-0.121917,0.190238,-0.390166
1303,-0.0737278,0.188426,-0.3909
1304,-0.0258188,0.188354,-0.390754
1305,0.022371,0.18852,-0.390414
1306,0.0708083,0.188481,-0.390621
1307,0.119351,0.187694,-0.390429
1308,0.167951,0.186575,-0.390477
1309,0.2163,0.186055,-0.398167
1310,0.265377,0.186252,-0.394402
1311,0.313279,0.182618,-0.395887
1312,0.360902,0.182099,-0.401603
1313,0.403805,0.181084,-0.412223
1314,0.448719,0.179869,-0.421006
1315,0.475,0.183344,-0.390535
1316,-0.538532,0.225158,-0.418252
1317,-0.470977,0.231879,-0.426779
1318,-0.410314,0.229162,-0.422676
1319,-0.354359,0.231836,-0.419021
1320,-0.296075,0.233405,-0.417642
1321,-0.246534,0.230918,-0.422722
1322,-0.19744,0.231021,-0.423066
1323,-0.147878,0.231732,-0.422085
1324,-0.0987456,0.231994,-0.422032
1325,-0.0500748,0.231662,-0.421953
1326,-0.00156552,0.231068,-0.421916
1327,0.0467061,0.230152,-0.422274
1328,0.0951719,0.229665,-0.42151
1329,0.144582,0.228909,-0.419889
1330,0.193635,0.229407,-0.42001
1331,0.241321,0.224439,-0.421775
1332,0.292478,0.225214,-0.421973
1333,0.341478,0.227986,-0.411893
1334,0.390908,0.223227,-0.434603
1335,0.435407,0.221217,-0.448968
1336,0.475,0.22458,-0.41703
1337,-0.496556,0.260794,-0.397608
1338,-0.431284,0.268476,-0.399374
1339,-0.375939,0.270898,-0.394516
1340,-0.322876,0.272034,-0.392699
1341,-0.270837,0.272681,-0.392159
1342,-0.220905,0.271942,-0.392206
1343,-0.171603,0.272003,-0.392001
1344,-0.122683,0.272287,-0.391765
1345,-0.0742505,0.272369,-0.391632
1346,-0.0260981,0.272213,-0.391454
1347,0.0220153,0.271977,-0.391337
1348,0.0701033,0.271908,-0.390939
1349,0.118383,0.271938,-0.390702
1350,0.166804,0.272194,-0.39072
1351,0.215764,0.270347,-0.390767
1352,0.264009,0.270184,-0.38719
1353,0.312564,0.26867,-0.398293
1354,0.35984,0.271838,-0.393526
1355,0.403316,0.266577,-0.407014
1356,0.445839,0.266817,-0.418753
1357,0.475,0.264896,-0.389119
1358,-0.527548,0.308129,-0.426751
1359,-0.472917,0.30048,-0.431573
1360,-0.410093,0.30891,-0.428256
1361,-0.352353,0.311908,-0.424672
1362,-0.299224,0.314358,-0.423909
1363,-0.247897,0.315781,-0.42329
1364,-0.19746,0.316139,-0.42287
1365,-0.147789,0.316593,-0.422619
1366,-0.0989828,0.317143,-0.422538
1367,-0.0505321,0.317315,-0.422501
1368,-0.00237479,0.317049,-0.42259
1369,0.0459895,0.316515,-0.422431
1370,0.0942393,0.315846,-0.422245
1371,0.14215,0.314915,-0.422801
1372,0.189459,0.314039,-0.421743
1373,0.238353,0.314679,-0.415271
